case_id,created_date,business_unit,product_type,process_name,workflow_stage,case_status,priority,channel,customer_segment,region,document_type,policy_reference,risk_band,transaction_amount_inr,customer_tenure_months,documents_submitted_count,fraud_alert_score,sla_hours,actual_tat_hours,sla_breach_flag,rework_count,exception_flag,csat_score,root_cause,resolution_code,knowledge_article_tag,case_summary,resolution_notes,closure_date
LO-2025-001877,2025-03-23,Disbursement Control,Credit Card,KYC Verification,Exception Handling,Closed,Low,Email,Retail Mass,South,Dispute Form,POL-CREDIT-214,Moderate,"86,182.50",32,2,37.8,18,27.2,Yes,1,No,3.5,Name Mismatch,Rejected - Risk,Complaint Handling,Customer requested disbursement for Credit Card; address mismatch flagged during KYC Verification. Dispute Form review required under POL-CREDIT-214.,Exception memo logged. Customer segment Retail Mass; resolution path is trigger manual credit review.,24/03/25
LO-2025-001878,2025-02-12,KYC & Document Validation,Personal Loan,Complaint Resolution,Decisioning,In Review,Low,Mobile App,SME,East,Sanction Letter,POL-DOC-330,Severe,"4,01,425.57",19,5,100,54,59.2,Yes,1,Yes,3.3,Fraud Suspected,Resolved - Manual Review,KYC Exception,Customer raised repayment grievance for Personal Loan; AML alert flagged during Complaint Resolution. Sanction Letter review required under POL-DOC-330.,Branch follow-up completed. AML alert remains open; refer to POL-DOC-330 before collect pending documents.,
LO-2025-001879,2025-12-26,Servicing & Amendments,Credit Card,KYC Verification,Fulfillment,Approved,Medium,Email,SME,West,KYC Pack,POL-COMP-709,Moderate,"72,521.69",39,4,34.1,12,12.3,Yes,0,No,4.5,Income Variance,Escalated to Ops Manager,Fraud Escalation,Case originated via Email for Credit Card. duplicate request caused delay at Fulfillment; refer POL-COMP-709.,Analyst checked KYC Pack and updated workflow to Approved. Next step: re-run KYC screening.,27/12/25
LO-2025-001880,2025-12-06,Servicing & Amendments,Loan Against Property,Disbursement,Decisioning,In Review,Medium,Relationship Manager,Retail Mass,East,Dispute Form,POL-COMP-709,High,"43,54,575.05",50,2,62.5,16,9.7,No,1,No,4,Collateral Valuation Gap,Escalated to Ops Manager,KYC Exception,Customer requested sanction clarification for Loan Against Property; duplicate request flagged during Disbursement. Dispute Form review required under POL-COMP-709.,Exception memo logged. Customer segment Retail Mass; resolution path is re-run KYC screening.,
LO-2025-001881,2025-10-18,Servicing & Amendments,Credit Card,Income Validation,Approval,Approved,High,Web Portal,Affluent,North,Dispute Form,POL-KYC-101,Low,"1,63,552.21",58,3,16.8,16,1,No,0,No,4.2,System Queue Delay,Closed - Withdrawn,Complaint Handling,Case originated via Web Portal for Credit Card. name mismatch caused delay at Approval; refer POL-KYC-101.,Ops reviewer tagged case as High due to name mismatch. Suggested action: complete disbursement check.,18/10/25
LO-2025-001882,2025-11-19,KYC & Document Validation,Credit Card,Disbursement,Exception Handling,In Review,High,Branch,Retail Mass,East,Bank Statement,POL-SLA-512,High,"2,46,585.44",37,1,76.3,14,13.8,No,2,Yes,3.9,Collateral Valuation Gap,Resolved - Manual Review,Collateral Review,Retail Mass borrower submitted Bank Statement; duplicate request noted while performing Disbursement. Manual review requested.,Analyst checked Bank Statement and updated workflow to In Review. Next step: re-run KYC screening.,
LO-2025-001883,2025-10-16,Disbursement Control,Home Loan,EMI Restructuring,Closure,Closed,Medium,Branch,Affluent,West,KYC Pack,POL-DOC-330,High,"69,40,616.17",55,2,84.4,30,27.2,No,0,No,4.3,Income Variance,Closed - Duplicate,Disbursement Hold,Affluent borrower submitted KYC Pack; income variance noted while performing EMI Restructuring. Manual review requested.,Analyst checked KYC Pack and updated workflow to Closed. Next step: contact customer for clarification.,17/10/25
LO-2025-001884,2025-07-30,Application Intake,SME Working Capital,Application Review,Intake,Approved,Critical,Branch,Retail Mass,West,Bank Statement,POL-SERV-605,Severe,"1,37,98,125.74",49,7,92.8,20,30.4,Yes,0,No,4.9,Address Mismatch,Awaiting Customer Action,SLA Monitoring,Retail Mass borrower submitted Bank Statement; system queue delay noted while performing Application Review. Manual review requested.,Exception memo logged. Customer segment Retail Mass; resolution path is trigger manual credit review.,31/07/25
LO-2025-001885,2025-04-02,Servicing & Amendments,Home Loan,EMI Restructuring,Intake,Rejected,High,Web Portal,Corporate,Central,KYC Pack,POL-KYC-101,High,"50,76,987.14",77,3,55,28,19.4,No,2,Yes,1.9,AML Trigger,Closed - Duplicate,Fraud Escalation,Corporate borrower submitted KYC Pack; fraud suspicion noted while performing EMI Restructuring. Manual review requested.,Exception memo logged. Customer segment Corporate; resolution path is trigger manual credit review.,03/04/25
LO-2025-001886,2025-01-06,Credit Decision Support,Loan Against Property,Application Review,Decisioning,Approved,High,Mobile App,Retail Mass,South,Sanction Letter,POL-DOC-330,High,"29,12,721.94",30,1,44.2,22,25.3,Yes,0,Yes,5,Manual Override Needed,Awaiting Customer Action,Income Assessment,Retail Mass borrower submitted Sanction Letter; AML alert noted while performing Application Review. Manual review requested.,Exception memo logged. Customer segment Retail Mass; resolution path is seek risk approval.,07/01/25
LO-2025-001887,2025-05-27,Credit Decision Support,SME Working Capital,Collateral Check,Decisioning,Closed,Critical,Web Portal,Affluent,Central,Income Proof,POL-CREDIT-214,High,"48,99,705.88",39,2,52,32,35,Yes,2,Yes,4.6,Signature Mismatch,Awaiting Customer Action,KYC Exception,Customer requested disbursement for SME Working Capital; signature mismatch flagged during Collateral Check. Income Proof review required under POL-CREDIT-214.,Ops reviewer tagged case as Critical due to signature mismatch. Suggested action: seek risk approval.,29/05/25
LO-2025-001888,2025-11-29,Servicing & Amendments,Credit Card,Application Review,Approval,In Review,High,Email,Affluent,South,Closure Request,POL-FRAUD-418,Severe,"1,09,960.47",67,2,86.4,22,28.1,Yes,0,No,3.3,Signature Mismatch,Resolved - Standard,KYC Exception,Case originated via Email for Credit Card. income variance caused delay at Approval; refer POL-FRAUD-418.,Ops reviewer tagged case as High due to income variance. Suggested action: contact customer for clarification.,
LO-2025-001889,2025-06-27,KYC & Document Validation,Home Loan,Disbursement,Approval,Closed,High,Web Portal,Retail Mass,West,Income Proof,POL-FRAUD-418,Severe,"57,79,198.45",22,2,100,14,33.8,Yes,0,No,3.2,Rate Revision Request,Awaiting Customer Action,Closure & NOC,Web Portal request raised for Home Loan. Team observed missing bank statement in Approval; case routed to KYC & Document Validation.,Analyst checked Income Proof and updated workflow to Closed. Next step: seek risk approval.,29/06/25
LO-2025-001890,2025-01-10,Complaints & Exceptions,Auto Loan,Fraud Review,Approval,Closed,High,Mobile App,Retail Mass,East,Closure Request,POL-KYC-101,Severe,"6,16,928.37",25,3,96.9,6,17.9,Yes,4,Yes,2.7,Fraud Suspected,Rejected - Risk,KYC Exception,Case originated via Mobile App for Auto Loan. duplicate request caused delay at Approval; refer POL-KYC-101.,Exception memo logged. Customer segment Retail Mass; resolution path is trigger manual credit review.,11/01/25
LO-2025-001891,2025-01-03,KYC & Document Validation,SME Working Capital,KYC Verification,Post-Disbursement,Closed,High,Web Portal,Retail Mass,East,Collateral Deed,POL-CREDIT-214,High,"30,46,417.12",3,5,7.4,10,18,Yes,2,Yes,4.4,Rate Revision Request,Resolved - Standard,SLA Monitoring,Customer submitted closure request for SME Working Capital; collateral valuation gap flagged during KYC Verification. Collateral Deed review required under POL-CREDIT-214.,Branch follow-up completed. collateral valuation gap remains open; refer to POL-CREDIT-214 before complete disbursement check.,04/01/25
LO-2025-001892,2025-11-22,Disbursement Control,SME Working Capital,Closure Request,Exception Handling,In Review,Medium,Email,Retail Mass,East,KYC Pack,POL-DOC-330,High,"29,88,780.37",40,4,5.7,20,27.5,Yes,1,No,4,Collateral Valuation Gap,Rejected - Policy,Fraud Escalation,Customer raised repayment grievance for SME Working Capital; address mismatch flagged during Closure Request. KYC Pack review required under POL-DOC-330.,Exception memo logged. Customer segment Retail Mass; resolution path is collect pending documents.,
LO-2025-001893,2025-09-09,Credit Decision Support,Personal Loan,Application Review,Validation,In Review,Medium,Branch,Retail Mass,North,Closure Request,POL-SERV-605,High,"3,59,432.58",1,2,75.7,24,30.3,Yes,1,No,4.1,Missing Document,Rejected - Policy,Income Assessment,Case originated via Branch for Personal Loan. address mismatch caused delay at Validation; refer POL-SERV-605.,Analyst checked Closure Request and updated workflow to In Review. Next step: close as duplicate.,
LO-2025-001894,2025-02-07,Application Intake,Personal Loan,Income Validation,Approval,Approved,High,Web Portal,Retail Mass,South,Bank Statement,POL-KYC-101,High,"3,81,689.03",43,6,68.5,16,12.6,No,0,No,4.8,System Queue Delay,Escalated to Ops Manager,Collateral Review,Customer submitted closure request for Personal Loan; fraud suspicion flagged during Income Validation. Bank Statement review required under POL-KYC-101.,Branch follow-up completed. fraud suspicion remains open; refer to POL-KYC-101 before seek risk approval.,08/02/25
LO-2025-001895,2025-02-14,Application Intake,Personal Loan,Closure Request,Approval,Approved,High,Relationship Manager,Retail Mass,East,Income Proof,POL-CREDIT-214,High,"3,93,043.00",21,4,77.2,18,22.3,Yes,1,Yes,2.3,Manual Override Needed,Resolved - Standard,Income Assessment,Customer raised repayment grievance for Personal Loan; fraud suspicion flagged during Closure Request. Income Proof review required under POL-CREDIT-214.,Analyst checked Income Proof and updated workflow to Approved. Next step: seek risk approval.,15/02/25
LO-2025-001896,2025-03-20,Complaints & Exceptions,Loan Against Property,Application Review,Approval,Rejected,Low,Web Portal,Corporate,North,Closure Request,POL-FRAUD-418,High,"47,80,086.16",54,5,45.4,30,19.1,No,4,Yes,3.1,Manual Override Needed,Rejected - Risk,SLA Monitoring,Web Portal request raised for Loan Against Property. Team observed collateral valuation gap in Approval; case routed to Complaints & Exceptions.,Branch follow-up completed. collateral valuation gap remains open; refer to POL-FRAUD-418 before contact customer for clarification.,21/03/25
LO-2025-001897,2025-01-24,Servicing & Amendments,Personal Loan,Collateral Check,Intake,Closed,High,Branch,Retail Mass,North,Dispute Form,POL-KYC-101,High,"6,00,776.22",9,2,76.1,34,32.6,No,2,Yes,4.3,System Queue Delay,Closed - Withdrawn,Closure & NOC,Branch request raised for Personal Loan. Team observed collateral valuation gap in Intake; case routed to Servicing & Amendments.,Analyst checked Dispute Form and updated workflow to Closed. Next step: update sanction terms.,25/01/25
LO-2025-001898,2025-04-17,Servicing & Amendments,Home Loan,Complaint Resolution,Intake,Rejected,Medium,Relationship Manager,Affluent,West,Dispute Form,POL-SLA-512,High,"45,40,411.00",52,6,62.4,48,50.6,Yes,2,Yes,3,Collateral Valuation Gap,Escalated to Ops Manager,Sanction Conditions,Relationship Manager request raised for Home Loan. Team observed duplicate request in Intake; case routed to Servicing & Amendments.,Branch follow-up completed. duplicate request remains open; refer to POL-SLA-512 before re-run KYC screening.,19/04/25
LO-2025-001899,2025-11-13,Credit Decision Support,Auto Loan,KYC Verification,Decisioning,Escalated,Medium,Email,Corporate,West,Sanction Letter,POL-COMP-709,Severe,"6,84,684.42",69,1,98.9,12,22,Yes,0,Yes,2.8,Signature Mismatch,Rejected - Policy,Income Assessment,Case originated via Email for Auto Loan. fraud suspicion caused delay at Decisioning; refer POL-COMP-709.,Ops reviewer tagged case as Medium due to fraud suspicion. Suggested action: collect pending documents.,
LO-2025-001900,2025-09-11,KYC & Document Validation,Home Loan,Collateral Check,Validation,Pending Documents,Medium,Mobile App,Retail Mass,Central,Dispute Form,POL-KYC-101,High,"39,61,259.66",54,3,57.6,36,51.1,Yes,1,No,3,Income Variance,Closed - Duplicate,Rate Revision,Customer requested disbursement for Home Loan; name mismatch flagged during Collateral Check. Dispute Form review required under POL-KYC-101.,Branch follow-up completed. name mismatch remains open; refer to POL-KYC-101 before update sanction terms.,
LO-2025-001901,2025-08-07,Credit Decision Support,Loan Against Property,Sanction Review,Decisioning,Closed,High,Web Portal,SME,West,Closure Request,POL-FRAUD-418,Severe,"26,66,555.19",41,2,91.3,22,22.4,Yes,1,No,2.9,Rate Revision Request,Rejected - Risk,Complaint Handling,Customer raised repayment grievance for Loan Against Property; address mismatch flagged during Sanction Review. Closure Request review required under POL-FRAUD-418.,Ops reviewer tagged case as High due to address mismatch. Suggested action: contact customer for clarification.,08/08/25
LO-2025-001902,2025-08-26,Servicing & Amendments,Personal Loan,Fraud Review,Closure,Pending Documents,Low,Email,Affluent,North,Income Proof,POL-SLA-512,High,"1,68,598.74",23,5,83.8,14,18.9,Yes,4,Yes,3.6,Manual Override Needed,Rejected - Policy,Complaint Handling,Case originated via Email for Personal Loan. missing bank statement caused delay at Closure; refer POL-SLA-512.,Analyst checked Income Proof and updated workflow to Pending Documents. Next step: complete disbursement check.,
LO-2025-001903,2025-07-13,Credit Decision Support,Home Loan,EMI Restructuring,Post-Disbursement,In Review,Medium,Email,Retail Mass,North,Dispute Form,POL-SLA-512,High,"54,13,346.24",33,2,0,30,23.7,No,5,Yes,3.1,Manual Override Needed,Rejected - Policy,Closure & NOC,Email request raised for Home Loan. Team observed name mismatch in Post-Disbursement; case routed to Credit Decision Support.,Analyst checked Dispute Form and updated workflow to In Review. Next step: close as duplicate.,
LO-2025-001904,2025-11-06,Credit Decision Support,Auto Loan,Sanction Review,Decisioning,Approved,Low,Mobile App,Retail Mass,West,Bank Statement,POL-CREDIT-214,Severe,"7,67,811.66",21,7,96.9,30,38.5,Yes,1,No,3.7,Signature Mismatch,Escalated to Ops Manager,Disbursement Hold,Customer requested disbursement for Auto Loan; income variance flagged during Sanction Review. Bank Statement review required under POL-CREDIT-214.,Analyst checked Bank Statement and updated workflow to Approved. Next step: update sanction terms.,08/11/25
LO-2025-001905,2025-05-11,Application Intake,Personal Loan,Fraud Review,Exception Handling,In Review,High,Branch,Affluent,West,KYC Pack,POL-COMP-709,Moderate,"5,41,281.15",30,4,32.6,6,4.3,No,1,No,4.7,Collateral Valuation Gap,Closed - Duplicate,Complaint Handling,Case originated via Branch for Personal Loan. collateral valuation gap caused delay at Exception Handling; refer POL-COMP-709.,Exception memo logged. Customer segment Affluent; resolution path is seek risk approval.,
LO-2025-001906,2025-11-22,Application Intake,Home Loan,KYC Verification,Fulfillment,Approved,Low,Relationship Manager,SME,West,Collateral Deed,POL-KYC-101,High,"59,43,815.43",32,8,50.7,18,29.3,Yes,0,No,2.2,System Queue Delay,Rejected - Risk,SLA Monitoring,Customer reported document upload issue for Home Loan; address mismatch flagged during KYC Verification. Collateral Deed review required under POL-KYC-101.,Exception memo logged. Customer segment SME; resolution path is collect pending documents.,24/11/25
