case_id,created_date,business_unit,product_type,process_name,workflow_stage,case_status,priority,channel,customer_segment,region,document_type,policy_reference,risk_band,transaction_amount_inr,customer_tenure_months,documents_submitted_count,fraud_alert_score,sla_hours,actual_tat_hours,sla_breach_flag,rework_count,exception_flag,csat_score,root_cause,resolution_code,knowledge_article_tag,case_summary,resolution_notes,closure_date
LO-2025-001708,2025-07-25,Application Intake,Auto Loan,Fraud Review,Approval,In Review,High,Email,Corporate,North,Collateral Deed,POL-COMP-709,High,1120954.37,54,5,58.6,6,7.2,Yes,1,No,2.4,Missing Document,Closed - Withdrawn,KYC Exception,Email request raised for Auto Loan. Team observed collateral valuation gap in Approval; case routed to Application Intake.,Ops reviewer tagged case as High due to collateral valuation gap. Suggested action: complete disbursement check.,
LO-2025-001709,2025-12-01,Disbursement Control,Home Loan,Complaint Resolution,Intake,Closed,Medium,Relationship Manager,Corporate,East,Exception Memo,POL-KYC-101,Severe,5697506.33,51,1,88.2,48,41,No,2,Yes,2.5,Customer Dispute,Closed - Duplicate,Complaint Handling,Relationship Manager request raised for Home Loan. Team observed address mismatch in Intake; case routed to Disbursement Control.,Branch follow-up completed. address mismatch remains open; refer to POL-KYC-101 before collect pending documents.,2025-12-03
LO-2025-001710,2025-10-06,Credit Decision Support,Home Loan,Fraud Review,Validation,In Review,High,Web Portal,Retail Mass,Central,Bank Statement,POL-CREDIT-214,High,4213075.27,17,6,60.4,6,22.9,Yes,3,Yes,4.1,Missing Document,Closed - Duplicate,SLA Monitoring,Retail Mass borrower submitted Bank Statement; missing bank statement noted while performing Fraud Review. Manual review requested.,Exception memo logged. Customer segment Retail Mass; resolution path is update sanction terms.,
LO-2025-001711,2025-06-09,KYC & Document Validation,Home Loan,Collateral Check,Intake,Approved,Medium,Branch,Retail Mass,West,Bank Statement,POL-SLA-512,High,3600887.82,39,2,71,36,26.5,No,0,No,4.3,Missing Document,Resolved - Manual Review,Sanction Conditions,Retail Mass borrower submitted Bank Statement; collateral valuation gap noted while performing Collateral Check. Manual review requested.,Exception memo logged. Customer segment Retail Mass; resolution path is close as duplicate.,2025-06-11
LO-2025-001712,2025-05-01,Credit Decision Support,SME Working Capital,Collateral Check,Validation,Rejected,Medium,Email,Retail Mass,North,KYC Pack,POL-SERV-605,High,8077326.22,11,2,80,36,34.2,No,1,No,4.2,Rate Revision Request,Awaiting Customer Action,Income Assessment,Email request raised for SME Working Capital. Team observed duplicate request in Validation; case routed to Credit Decision Support.,Branch follow-up completed. duplicate request remains open; refer to POL-SERV-605 before re-run KYC screening.,2025-05-03
LO-2025-001713,2025-09-19,KYC & Document Validation,Auto Loan,Application Review,Approval,In Review,Medium,Email,Corporate,South,Bank Statement,POL-SLA-512,Moderate,747735.68,44,5,16.7,24,17.9,No,0,No,3.1,System Queue Delay,Resolved - Standard,Income Assessment,Customer requested disbursement for Auto Loan; income variance flagged during Application Review. Bank Statement review required under POL-SLA-512.,Exception memo logged. Customer segment Corporate; resolution path is complete disbursement check.,
LO-2025-001714,2025-07-14,Servicing & Amendments,Credit Card,Income Validation,Exception Handling,Closed,Medium,Mobile App,Affluent,West,Collateral Deed,POL-SLA-512,Low,198634.71,33,4,0,18,1,No,1,No,5,Signature Mismatch,Closed - Duplicate,Rate Revision,Affluent borrower submitted Collateral Deed; collateral valuation gap noted while performing Income Validation. Manual review requested.,Analyst checked Collateral Deed and updated workflow to Closed. Next step: complete disbursement check.,2025-07-14
LO-2025-001715,2025-04-19,Credit Decision Support,SME Working Capital,Sanction Review,Validation,Approved,Critical,Email,Retail Mass,North,Dispute Form,POL-DOC-330,High,17085718.02,12,2,34.8,20,11.2,No,0,No,4.3,Missing Document,Closed - Withdrawn,Collateral Review,Retail Mass borrower submitted Dispute Form; AML alert noted while performing Sanction Review. Manual review requested.,Branch follow-up completed. AML alert remains open; refer to POL-DOC-330 before collect pending documents.,2025-04-20
LO-2025-001716,2025-08-16,Application Intake,Home Loan,Application Review,Fulfillment,Escalated,Medium,Web Portal,Retail Mass,North,Closure Request,POL-SERV-605,High,6003871.07,42,4,77.3,24,42.1,Yes,3,Yes,3.5,Rate Revision Request,Resolved - Manual Review,KYC Exception,Retail Mass borrower submitted Closure Request; duplicate request noted while performing Application Review. Manual review requested.,Ops reviewer tagged case as Medium due to duplicate request. Suggested action: update sanction terms.,
LO-2025-001717,2025-04-03,Application Intake,Personal Loan,Closure Request,Approval,In Review,Medium,Relationship Manager,Retail Mass,Central,Bank Statement,POL-DOC-330,Moderate,613028.81,33,5,21.3,20,17.4,No,0,Yes,2.7,Manual Override Needed,Awaiting Customer Action,Collateral Review,Retail Mass borrower submitted Bank Statement; missing bank statement noted while performing Closure Request. Manual review requested.,Ops reviewer tagged case as Medium due to missing bank statement. Suggested action: collect pending documents.,
LO-2025-001718,2025-12-31,Servicing & Amendments,Home Loan,EMI Restructuring,Approval,Pending Documents,High,Web Portal,Retail Mass,East,KYC Pack,POL-COMP-709,High,3919267.16,40,10,18.1,28,32.1,Yes,1,No,4.9,System Queue Delay,Resolved - Standard,KYC Exception,Customer submitted closure request for Home Loan; system queue delay flagged during EMI Restructuring. KYC Pack review required under POL-COMP-709.,Branch follow-up completed. system queue delay remains open; refer to POL-COMP-709 before update sanction terms.,
LO-2025-001719,2025-01-25,Complaints & Exceptions,Auto Loan,Income Validation,Decisioning,Escalated,Low,Branch,Retail Mass,South,Sanction Letter,POL-SLA-512,High,1295289.10,19,2,57.7,24,31,Yes,2,Yes,3,Address Mismatch,Escalated to Ops Manager,Complaint Handling,Case originated via Branch for Auto Loan. AML alert caused delay at Decisioning; refer POL-SLA-512.,Exception memo logged. Customer segment Retail Mass; resolution path is re-run KYC screening.,
LO-2025-001720,2025-10-12,Disbursement Control,Home Loan,Sanction Review,Validation,Escalated,High,Relationship Manager,Retail Mass,South,KYC Pack,POL-SLA-512,High,5832454.14,44,1,78.5,22,29.2,Yes,3,Yes,2.6,Customer Dispute,Resolved - Standard,Disbursement Hold,Relationship Manager request raised for Home Loan. Team observed income variance in Validation; case routed to Disbursement Control.,Analyst checked KYC Pack and updated workflow to Escalated. Next step: re-run KYC screening.,
LO-2025-001721,2025-03-29,Application Intake,Auto Loan,Sanction Review,Exception Handling,Approved,Medium,Branch,Affluent,East,Income Proof,POL-SLA-512,High,1184085.89,60,3,74,24,27.6,Yes,3,Yes,3.5,Income Variance,Escalated to Ops Manager,Sanction Conditions,Customer asked for rate revision for Auto Loan; system queue delay flagged during Sanction Review. Income Proof review required under POL-SLA-512.,Branch follow-up completed. system queue delay remains open; refer to POL-SLA-512 before close as duplicate.,2025-03-30
LO-2025-001722,2025-09-28,Disbursement Control,Personal Loan,Complaint Resolution,Intake,Open,Low,Email,SME,North,KYC Pack,POL-CREDIT-214,High,695157.76,25,8,81.2,54,47.4,No,1,No,4.3,Rate Revision Request,Closed - Withdrawn,Disbursement Hold,Case originated via Email for Personal Loan. signature mismatch caused delay at Intake; refer POL-CREDIT-214.,Exception memo logged. Customer segment SME; resolution path is update sanction terms.,
LO-2025-001723,2025-01-04,KYC & Document Validation,Auto Loan,EMI Restructuring,Decisioning,Closed,Medium,Branch,Retail Mass,North,Collateral Deed,POL-COMP-709,Moderate,910999.18,53,10,49.1,30,40,Yes,0,Yes,3.9,AML Trigger,Rejected - Policy,Disbursement Hold,Customer submitted closure request for Auto Loan; income variance flagged during EMI Restructuring. Collateral Deed review required under POL-COMP-709.,Exception memo logged. Customer segment Retail Mass; resolution path is update sanction terms.,2025-01-06
LO-2025-001724,2025-09-05,Servicing & Amendments,Auto Loan,Fraud Review,Fulfillment,Approved,Medium,Web Portal,Affluent,East,Income Proof,POL-FRAUD-418,High,628211.88,38,5,76.2,8,16.3,Yes,2,Yes,3,Missing Document,Rejected - Risk,Collateral Review,Case originated via Web Portal for Auto Loan. duplicate request caused delay at Fulfillment; refer POL-FRAUD-418.,Branch follow-up completed. duplicate request remains open; refer to POL-FRAUD-418 before collect pending documents.,2025-09-06
LO-2025-001725,2025-05-18,Application Intake,SME Working Capital,Collateral Check,Decisioning,Approved,Medium,Branch,SME,Central,Income Proof,POL-CREDIT-214,High,5046859.72,44,3,82.1,36,26.2,No,0,No,3.7,System Queue Delay,Rejected - Risk,Sanction Conditions,Branch request raised for SME Working Capital. Team observed system queue delay in Decisioning; case routed to Application Intake.,Ops reviewer tagged case as Medium due to system queue delay. Suggested action: re-run KYC screening.,2025-05-19
LO-2025-001726,2025-05-11,Application Intake,Personal Loan,EMI Restructuring,Intake,Rejected,Critical,Branch,Affluent,Central,Exception Memo,POL-CREDIT-214,Moderate,520791.20,1,2,32.4,26,12.5,No,1,No,3.7,Collateral Valuation Gap,Closed - Withdrawn,KYC Exception,Affluent borrower submitted Exception Memo; income variance noted while performing EMI Restructuring. Manual review requested.,Branch follow-up completed. income variance remains open; refer to POL-CREDIT-214 before close as duplicate.,2025-05-12
LO-2025-001727,2025-07-19,Complaints & Exceptions,Home Loan,Closure Request,Exception Handling,Open,High,Email,Retail Mass,West,Exception Memo,POL-SLA-512,High,3704852.31,42,2,60.5,18,22.2,Yes,1,No,3.9,Name Mismatch,Resolved - Standard,SLA Monitoring,Case originated via Email for Home Loan. AML alert caused delay at Exception Handling; refer POL-SLA-512.,Exception memo logged. Customer segment Retail Mass; resolution path is trigger manual credit review.,
LO-2025-001728,2025-12-28,Servicing & Amendments,SME Working Capital,Sanction Review,Intake,Approved,Critical,Web Portal,Corporate,Central,Income Proof,POL-KYC-101,High,9805481.91,59,3,3.5,20,15.8,No,2,Yes,2.9,Fraud Suspected,Resolved - Standard,KYC Exception,Case originated via Web Portal for SME Working Capital. AML alert caused delay at Intake; refer POL-KYC-101.,Branch follow-up completed. AML alert remains open; refer to POL-KYC-101 before update sanction terms.,2025-12-29
LO-2025-001729,2025-07-18,Servicing & Amendments,Personal Loan,Income Validation,Post-Disbursement,Closed,Medium,Relationship Manager,Retail Mass,West,Income Proof,POL-SERV-605,Low,267615.57,27,3,0,18,21.3,Yes,1,No,3.6,Rate Revision Request,Escalated to Ops Manager,Closure & NOC,Relationship Manager request raised for Personal Loan. Team observed address mismatch in Post-Disbursement; case routed to Servicing & Amendments.,Exception memo logged. Customer segment Retail Mass; resolution path is update sanction terms.,2025-07-19
LO-2025-001730,2025-10-11,Application Intake,Credit Card,Sanction Review,Approval,In Review,Critical,Email,Retail Mass,North,Bank Statement,POL-FRAUD-418,Moderate,147490.62,43,6,42.8,20,24.2,Yes,2,Yes,4.3,System Queue Delay,Escalated to Ops Manager,Fraud Escalation,Email request raised for Credit Card. Team observed missing bank statement in Approval; case routed to Application Intake.,Branch follow-up completed. missing bank statement remains open; refer to POL-FRAUD-418 before seek risk approval.,
LO-2025-001731,2025-12-28,Disbursement Control,Personal Loan,KYC Verification,Fulfillment,In Review,High,Web Portal,SME,East,Closure Request,POL-DOC-330,Low,555328.27,35,2,8.2,10,5.7,No,0,No,3.4,Address Mismatch,Awaiting Customer Action,Fraud Escalation,Case originated via Web Portal for Personal Loan. collateral valuation gap caused delay at Fulfillment; refer POL-DOC-330.,Ops reviewer tagged case as High due to collateral valuation gap. Suggested action: trigger manual credit review.,
LO-2025-001732,2025-01-31,Credit Decision Support,Auto Loan,Closure Request,Intake,Closed,Medium,Mobile App,Retail Mass,Central,Income Proof,POL-DOC-330,Moderate,602674.66,69,3,34.8,20,41.9,Yes,1,No,2.9,Rate Revision Request,Rejected - Policy,Disbursement Hold,Case originated via Mobile App for Auto Loan. name mismatch caused delay at Intake; refer POL-DOC-330.,Exception memo logged. Customer segment Retail Mass; resolution path is collect pending documents.,2025-02-02
LO-2025-001733,2025-04-01,Complaints & Exceptions,Home Loan,KYC Verification,Intake,In Review,Critical,Branch,SME,Central,Exception Memo,POL-CREDIT-214,High,3989521.02,34,1,11.4,8,1,No,2,Yes,3.4,Manual Override Needed,Escalated to Ops Manager,Closure & NOC,SME borrower submitted Exception Memo; fraud suspicion noted while performing KYC Verification. Manual review requested.,Exception memo logged. Customer segment SME; resolution path is update sanction terms.,
LO-2025-001734,2025-05-22,Disbursement Control,Auto Loan,Closure Request,Approval,Escalated,Low,Email,Retail Mass,Central,Exception Memo,POL-SERV-605,Moderate,717831.81,31,1,48.6,26,44.8,Yes,4,Yes,2.9,Address Mismatch,Resolved - Manual Review,Closure & NOC,Case originated via Email for Auto Loan. duplicate request caused delay at Approval; refer POL-SERV-605.,Ops reviewer tagged case as Low due to duplicate request. Suggested action: contact customer for clarification.,
LO-2025-001735,2025-04-10,Servicing & Amendments,Loan Against Property,Disbursement,Validation,Approved,High,Web Portal,SME,North,Dispute Form,POL-SERV-605,High,3791352.40,22,3,80.9,14,23.9,Yes,1,Yes,3.8,AML Trigger,Resolved - Standard,Fraud Escalation,Customer asked for rate revision for Loan Against Property; income variance flagged during Disbursement. Dispute Form review required under POL-SERV-605.,Branch follow-up completed. income variance remains open; refer to POL-SERV-605 before update sanction terms.,2025-04-11
LO-2025-001736,2025-03-17,Complaints & Exceptions,Auto Loan,Income Validation,Decisioning,Closed,Low,Web Portal,Retail Mass,North,Dispute Form,POL-SERV-605,Severe,528382.43,38,5,91.1,24,21.9,No,1,No,4.1,Customer Dispute,Closed - Withdrawn,Fraud Escalation,Case originated via Web Portal for Auto Loan. system queue delay caused delay at Decisioning; refer POL-SERV-605.,Ops reviewer tagged case as Low due to system queue delay. Suggested action: contact customer for clarification.,2025-03-18
LO-2025-001737,2025-09-07,Credit Decision Support,Home Loan,Disbursement,Intake,Closed,High,Branch,Affluent,South,KYC Pack,POL-SERV-605,High,4961254.71,32,9,3.4,14,5.1,No,3,Yes,4.3,Collateral Valuation Gap,Resolved - Standard,Sanction Conditions,Case originated via Branch for Home Loan. fraud suspicion caused delay at Intake; refer POL-SERV-605.,Ops reviewer tagged case as High due to fraud suspicion. Suggested action: contact customer for clarification.,2025-09-07
